filename,duration,broken_wc_time
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__40.dat,290.2473999999929,0.027586
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__29.dat,290.25262400000065,0.042296
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__27.dat,290.25365299999976,0.036063
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__33.dat,290.2571730000054,0.041209
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__25.dat,290.27241300000605,0.03813
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__39.dat,290.2798400000029,0.024118
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__16.dat,290.2938970000032,0.047257
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__28.dat,290.30280800000037,0.047028
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__4.dat,290.3036379999976,0.041704
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__44.dat,290.30724400000327,0.046972
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__24.dat,290.31179300000076,0.02374
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__14.dat,290.31295500000124,0.042449
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__49.dat,290.3176269999967,0.029609
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__15.dat,290.33935599999677,0.039632
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__7.dat,290.3513559999992,0.042301
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__3.dat,290.3535839999968,0.050307
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__47.dat,290.35668799999985,0.037369
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__18.dat,290.36758499999996,0.041156
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__43.dat,290.3877229999998,0.017439
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__19.dat,290.3973369999949,0.027706
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__5.dat,290.40100800000073,0.02669
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-enabled-sockorder__17.dat,290.4271430000008,0.02924
