filename,duration,broken_wc_time
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__31.dat,292.1806360000046,0.018014
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__41.dat,292.205105999994,0.035681
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__21.dat,292.2073950000049,0.020989
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__17.dat,292.2116559999995,0.025801
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__14.dat,292.2136230000033,0.046712
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__9.dat,292.2306949999911,0.014521
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__42.dat,292.24989300000016,0.022163
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__40.dat,292.2567479999998,0.023391
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__49.dat,292.267543000009,0.030538
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__13.dat,292.2789899999916,0.02558
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__27.dat,292.28915899999265,0.04282
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__8.dat,292.3370450000075,0.034304
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__46.dat,292.3852190000034,0.022308
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__50.dat,292.38689599999634,0.028861
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__30.dat,292.40146399999503,0.025705
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__47.dat,292.4241270000057,0.023852
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__29.dat,292.45617299999867,0.024414
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__39.dat,292.5113319999946,0.025701
cg.D.x__troll-1__v6.8.0-rc3__performance__2024-03-30__nb-disabled-sequential__5.dat,292.5223069999993,0.027223
