filename,duration,broken_wc_time
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__35.dat,9.043982999999571,0.005919
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__49.dat,9.044619000000239,0.004426
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__30.dat,9.057306999999128,0.008316
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__7.dat,9.062057999999524,0.004461
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__17.dat,9.063454000001002,0.007744
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__42.dat,9.066711999999825,0.00505
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__2.dat,9.071791000000303,0.006727
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__41.dat,9.073811000002024,0.000258
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__3.dat,9.073978999998872,0.018012
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__22.dat,9.079435999999987,0.010712
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__16.dat,9.08210599999984,0.012307
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__29.dat,9.082385000001523,0.009739
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__9.dat,9.083972000000358,0.001179
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__23.dat,9.088368000000628,0.006555
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__12.dat,9.089441000000079,0.000632
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__8.dat,9.091292000000976,0.002899
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__20.dat,9.093375999998898,0.016475
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__45.dat,9.095898000003217,0.004392
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__43.dat,9.10242400000061,0.000384
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__4.dat,9.111159000000043,0.004392
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__25.dat,9.111644000000524,0.011409
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__6.dat,9.11485299999913,0.017551
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__39.dat,9.125875999998243,0.008425
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__33.dat,9.128176000001986,0.001857
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__50.dat,9.128190000003087,0.000295
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__18.dat,9.130525000000489,0.008411
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__31.dat,9.132917999999336,0.006247
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__37.dat,9.137808000003133,0.000262
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__10.dat,9.150853999999526,0.02739
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__34.dat,9.275389999998879,0.002836
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__11.dat,9.279054000000542,0.001921
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__14.dat,9.380705999999918,0.01453
cg.C.x__dahu-28__v6.8.0-rc3__performance__2024-03-28__nb-enabled-hyperthreads-free__27.dat,9.406008000001748,0.007202
